date,ew_ret_mean,ew_ret_median,ret_xs_std,n_with_ret,total_volume,ew_cum_index,ew_ret_mean_lag1,nrc_anger_mean,nrc_anticipation_mean,nrc_disgust_mean,nrc_fear_mean,nrc_joy_mean,nrc_sadness_mean,nrc_surprise_mean,nrc_trust_mean,nrc_positive_mean,nrc_negative_mean,nrc_net_sentiment_mean,hf_very_negative_score_mean,hf_negative_score_mean,hf_neutral_score_mean,hf_very_positive_score_mean,hf_positive_score_mean,fb_neutral_score_mean,fb_positive_score_mean,fb_negative_score_mean,fb_net_sentiment_mean,n_calendar_source_days,nrc_anger_mean_lag1,nrc_anticipation_mean_lag1,nrc_disgust_mean_lag1,nrc_fear_mean_lag1,nrc_joy_mean_lag1,nrc_sadness_mean_lag1,nrc_surprise_mean_lag1,nrc_trust_mean_lag1,nrc_positive_mean_lag1,nrc_negative_mean_lag1,nrc_net_sentiment_mean_lag1,hf_very_negative_score_mean_lag1,hf_negative_score_mean_lag1,hf_neutral_score_mean_lag1,hf_very_positive_score_mean_lag1,hf_positive_score_mean_lag1,fb_neutral_score_mean_lag1,fb_positive_score_mean_lag1,fb_negative_score_mean_lag1,fb_net_sentiment_mean_lag1,n_calendar_source_days_lag1,soxx_ret_1d,spy_ret_1d,vix_ret_1d
2023-12-05,-0.0051150419381492,-0.0062253397464211,0.0128362274340379,12,531323900.0,1.6378590281822958,-0.0163968281340081,0.0,0.25,0.0,0.125,0.0,0.125,0.125,0.25,0.375,0.125,0.25,0.1231625,0.1799625,0.54335,0.0629,0.0906,0.8386125,0.1103,0.051125,0.0591749999999999,1,0.1481481481481481,0.2314814814814814,0.1574074074074074,0.4444444444444444,0.2129629629629629,0.2499999999999999,0.2314814814814814,0.1481481481481481,0.4537037037037037,0.5092592592592592,-0.0555555555555555,0.1640037037037036,0.1859194444444444,0.4022259259259259,0.099837037037037,0.147999074074074,0.7536861111111111,0.0772962962962962,0.1690351851851852,-0.0917388888888888,3.0,-0.0056833361027059,-0.0001970326252384,-0.0175840629646701
2023-12-06,-0.0084677672885662,-0.0087602264046364,0.0086760497428103,12,545601600.0,1.6239900190801708,-0.0051150419381492,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,-0.2222222222222222,0.2545,0.2153666666666666,0.3410111111111111,0.1079222222222222,0.0812111111111111,0.7105,0.1334777777777777,0.1560111111111111,-0.0225333333333333,1,0.0,0.25,0.0,0.125,0.0,0.125,0.125,0.25,0.375,0.125,0.25,0.1231625,0.1799625,0.54335,0.0629,0.0906,0.8386125,0.1103,0.051125,0.0591749999999999,1.0,-0.0061688479549253,-0.0040298285368016,0.0093385122176437
2023-12-07,0.0269772966497971,0.0221266024433558,0.0237558143762122,12,597777000.0,1.6678008795812065,-0.0084677672885662,0.0,0.5454545454545454,0.0,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.4545454545454545,1.0,0.2727272727272727,0.7272727272727273,0.1244363636363636,0.1859999999999999,0.4865,0.1147,0.0883454545454545,0.5481818181818182,0.2076636363636363,0.2441090909090909,-0.0364454545454545,1,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,-0.2222222222222222,0.2545,0.2153666666666666,0.3410111111111111,0.1079222222222222,0.0812111111111111,0.7105,0.1334777777777777,0.1560111111111111,-0.0225333333333333,1.0,0.0268121280455404,0.0076304120379575,0.0069391018299884
2023-12-08,0.0061770197130308,0.0074801378159261,0.0118128810196862,12,613285200.0,1.6781029184917895,0.0269772966497971,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.0,0.2632909090909091,0.2429181818181818,0.2450818181818181,0.1044818181818181,0.1442272727272727,0.8615454545454546,0.0712272727272727,0.0672272727272727,0.004,1,0.0,0.5454545454545454,0.0,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.4545454545454545,1.0,0.2727272727272727,0.7272727272727273,0.1244363636363636,0.1859999999999999,0.4865,0.1147,0.0883454545454545,0.5481818181818182,0.2076636363636363,0.2441090909090909,-0.0364454545454545,1.0,0.007899223102928,0.0042990561095221,-0.0543644728433945
2023-12-11,0.0347654010955822,0.0401690464523433,0.0264964958247821,12,836295300.0,1.736442839532824,0.0061770197130308,0.037037037037037,0.4629629629629629,0.037037037037037,0.1944444444444444,0.2222222222222222,0.2037037037037037,0.2037037037037037,0.1296296296296296,0.5925925925925926,0.4259259259259259,0.1666666666666666,0.0781194444444444,0.1631388888888888,0.5411407407407407,0.0791305555555555,0.1384546296296296,0.7599592592592592,0.1738203703703703,0.0662148148148148,0.1076055555555555,3,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.0,0.2632909090909091,0.2429181818181818,0.2450818181818181,0.1044818181818181,0.1442272727272727,0.8615454545454546,0.0712272727272727,0.0672272727272727,0.004,1.0,0.0341088414881414,0.0038896620535395,0.0226720424552626
2023-12-12,0.0096610441377878,0.0055976582153789,0.0145226741301897,12,657440500.0,1.753218690448296,0.0347654010955822,0.2352941176470588,0.1764705882352941,0.1764705882352941,0.3529411764705882,0.1176470588235294,0.3529411764705882,0.2352941176470588,0.2941176470588235,0.8235294117647058,0.4705882352941176,0.3529411764705882,0.1033529411764705,0.2307529411764706,0.5472411764705882,0.0578294117647058,0.0608294117647058,0.7123117647058823,0.1152529411764705,0.1724470588235294,-0.0571941176470588,1,0.037037037037037,0.4629629629629629,0.037037037037037,0.1944444444444444,0.2222222222222222,0.2037037037037037,0.2037037037037037,0.1296296296296296,0.5925925925925926,0.4259259259259259,0.1666666666666666,0.0781194444444444,0.1631388888888888,0.5411407407407407,0.0791305555555555,0.1384546296296296,0.7599592592592592,0.1738203703703703,0.0662148148148148,0.1076055555555555,3.0,0.007208212239085,0.0045673343624867,-0.0443389085148466
2023-12-13,0.0148519525217028,0.0137726857194045,0.0143216999824332,12,681828000.0,1.779257411198996,0.0096610441377878,0.08,0.24,0.0,0.32,0.04,0.24,0.04,0.32,0.36,0.4,-0.04,0.052656,0.107888,0.6448,0.0971,0.09756,0.710184,0.15216,0.137656,0.0145039999999999,1,0.2352941176470588,0.1764705882352941,0.1764705882352941,0.3529411764705882,0.1176470588235294,0.3529411764705882,0.2352941176470588,0.2941176470588235,0.8235294117647058,0.4705882352941176,0.3529411764705882,0.1033529411764705,0.2307529411764706,0.5472411764705882,0.0578294117647058,0.0608294117647058,0.7123117647058823,0.1152529411764705,0.1724470588235294,-0.0571941176470588,1.0,0.015398690781416,0.013789903739795,0.0099419957409394
2023-12-14,0.0214190501378604,0.0199943931662197,0.0127996042938207,12,688104600.0,1.817367414897627,0.0148519525217028,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,-0.2222222222222222,0.0355333333333333,0.1040888888888888,0.6628222222222222,0.0550666666666666,0.1425,0.8115888888888889,0.0608,0.1276333333333333,-0.0668333333333333,1,0.08,0.24,0.0,0.32,0.04,0.24,0.04,0.32,0.36,0.4,-0.04,0.052656,0.107888,0.6448,0.0971,0.09756,0.710184,0.15216,0.137656,0.0145039999999999,1.0,0.0277213863937633,0.003209483400449,0.0237899894861119
2023-12-15,0.0061377089311777,0.0066292432308424,0.0098692566942002,12,859059300.0,1.8285218871112756,0.0214190501378604,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.3636363636363636,0.0,0.2727272727272727,0.4545454545454545,0.6363636363636364,-0.1818181818181818,0.1084454545454545,0.1414727272727272,0.5806727272727273,0.0649181818181818,0.104490909090909,0.7165181818181818,0.1179636363636363,0.1655272727272727,-0.0475636363636363,1,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,-0.2222222222222222,0.0355333333333333,0.1040888888888888,0.6628222222222222,0.0550666666666666,0.1425,0.8115888888888889,0.0608,0.1276333333333333,-0.0668333333333333,1.0,0.0037200835559236,-0.001646433383583,-0.0160256263302152
2023-12-18,-0.0015177755171108,-0.0032124865817219,0.0119283939215503,12,589800400.0,1.8257466013585169,0.0061377089311777,0.248015873015873,0.2943121693121693,0.2109788359788359,0.3478835978835978,0.1633597883597883,0.3048941798941798,0.1633597883597883,0.2896825396825397,0.8128306878306878,0.5529100529100529,0.2599206349206349,0.1094757275132275,0.147632738095238,0.5228093253968253,0.0972216931216931,0.122874074074074,0.7403438492063493,0.1689666005291004,0.0906853835978835,0.0782812169312169,3,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.3636363636363636,0.0,0.2727272727272727,0.4545454545454545,0.6363636363636364,-0.1818181818181818,0.1084454545454545,0.1414727272727272,0.5806727272727273,0.0649181818181818,0.104490909090909,0.7165181818181818,0.1179636363636363,0.1655272727272727,-0.0475636363636363,1.0,-0.0027753103904297,0.005624997786815,0.0228013593431699
2023-12-19,0.0065259274084362,0.0082391537220126,0.0082858945716858,12,649305500.0,1.8376612911451813,-0.0015177755171108,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.5833333333333334,0.75,0.0,0.75,0.0729916666666666,0.1341,0.6398583333333333,0.07915,0.073925,0.6718999999999999,0.1682749999999999,0.1598166666666666,0.0084583333333333,1,0.248015873015873,0.2943121693121693,0.2109788359788359,0.3478835978835978,0.1633597883597883,0.3048941798941798,0.1633597883597883,0.2896825396825397,0.8128306878306878,0.5529100529100529,0.2599206349206349,0.1094757275132275,0.147632738095238,0.5228093253968253,0.0972216931216931,0.122874074074074,0.7403438492063493,0.1689666005291004,0.0906853835978835,0.0782812169312169,3.0,0.0053366883974133,0.0060809337023024,-0.002388589621275
2023-12-20,-0.029605704318179,-0.0317129087851575,0.0075120572676108,12,603111300.0,1.7832560343225738,0.0065259274084362,0.25,0.25,0.0,0.25,0.125,0.5,0.0,0.625,0.75,0.625,0.125,0.121375,0.2445375,0.4531625,0.0544625,0.12645,0.687425,0.1056749999999999,0.2068875,-0.1012125,1,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.5833333333333334,0.75,0.0,0.75,0.0729916666666666,0.1341,0.6398583333333333,0.07915,0.073925,0.6718999999999999,0.1682749999999999,0.1598166666666666,0.0084583333333333,1.0,-0.0296439893692656,-0.0138572485082546,0.0909816733932546
2023-12-21,0.0325888490282501,0.0289873740994631,0.0191820808757731,12,494755800.0,1.8413702960038285,-0.029605704318179,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0789833333333333,0.2223666666666666,0.4981333333333333,0.1057166666666666,0.0947666666666666,0.7478166666666667,0.0454333333333333,0.20675,-0.1613166666666666,1,0.25,0.25,0.0,0.25,0.125,0.5,0.0,0.625,0.75,0.625,0.125,0.121375,0.2445375,0.4531625,0.0544625,0.12645,0.687425,0.1056749999999999,0.2068875,-0.1012125,1.0,0.0276788844638242,0.009481821965386,-0.0014630912693524
2023-12-22,0.0035492161132601,0.0038709018841986,0.0071127490683,12,382551900.0,1.847905717128884,0.0325888490282501,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.2204142857142857,0.2243285714285714,0.3092285714285714,0.0771428571428571,0.1688571428571428,0.8703285714285715,0.1036142857142857,0.0260571428571428,0.0775571428571428,1,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0789833333333333,0.2223666666666666,0.4981333333333333,0.1057166666666666,0.0947666666666666,0.7478166666666667,0.0454333333333333,0.20675,-0.1613166666666666,1.0,0.0032038490641277,0.0020096736315229,-0.04542123830666
2023-12-26,0.0173027301962438,0.013745128471046,0.0122208671541099,12,405725900.0,1.8798795311804608,0.0035492161132601,0.0575657894736841,0.067251461988304,0.0739217836257309,0.098501461988304,0.0626218323586744,0.0853435672514619,0.0846125730994151,0.0811403508771929,0.2195419103313839,0.0946028265107212,0.1249390838206627,0.2223221856725145,0.2089943591617933,0.3103599597953216,0.1107806286549707,0.1475383132309941,0.8395381822612086,0.0670412432992202,0.093421689205653,-0.0263804459064327,4,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.2204142857142857,0.2243285714285714,0.3092285714285714,0.0771428571428571,0.1688571428571428,0.8703285714285715,0.1036142857142857,0.0260571428571428,0.0775571428571428,1.0,0.0176700506671505,0.0042225420893722,-0.0030698359687461
2023-12-27,0.0019069395173196,0.0017789492001732,0.0059984935245487,12,391184200.0,1.8834643477462696,0.0173027301962438,0.1333333333333333,0.0,0.2,0.1333333333333333,0.0,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.2,0.1333333333333333,0.0666666666666666,0.1680733333333333,0.2065333333333333,0.4798333333333333,0.06904,0.0765333333333333,0.8602733333333333,0.0895799999999999,0.0501599999999999,0.03942,1,0.0575657894736841,0.067251461988304,0.0739217836257309,0.098501461988304,0.0626218323586744,0.0853435672514619,0.0846125730994151,0.0811403508771929,0.2195419103313839,0.0946028265107212,0.1249390838206627,0.2223221856725145,0.2089943591617933,0.3103599597953216,0.1107806286549707,0.1475383132309941,0.8395381822612086,0.0670412432992202,0.093421689205653,-0.0263804459064327,4.0,0.0025690089493908,0.0018082015534262,-0.0431100443271353
2023-12-28,-0.0021456244810971,-0.0049779699790946,0.0076445752806,12,393218000.0,1.8794231405324715,0.0019069395173196,0.0909090909090909,0.0909090909090909,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.1818181818181818,0.5454545454545454,0.1818181818181818,0.3636363636363636,0.2182272727272727,0.2280454545454545,0.3960363636363636,0.057590909090909,0.1000818181818181,0.8446909090909092,0.0583181818181818,0.096990909090909,-0.0386727272727272,1,0.1333333333333333,0.0,0.2,0.1333333333333333,0.0,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.2,0.1333333333333333,0.0666666666666666,0.1680733333333333,0.2065333333333333,0.4798333333333333,0.06904,0.0765333333333333,0.8602733333333333,0.0895799999999999,0.0501599999999999,0.03942,1.0,-0.0018744980448698,0.0003776629134426,0.0032180177691847
2023-12-29,-0.0066011792327901,-0.0065612911055318,0.0042090789123975,12,532998100.0,1.8670167315275636,-0.0021456244810971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.183525,0.165575,0.4665749999999999,0.0718999999999999,0.11245,0.90655,0.0486,0.0448,0.0037999999999999,1,0.0909090909090909,0.0909090909090909,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.1818181818181818,0.5454545454545454,0.1818181818181818,0.3636363636363636,0.2182272727272727,0.2280454545454545,0.3960363636363636,0.057590909090909,0.1000818181818181,0.8446909090909092,0.0583181818181818,0.096990909090909,-0.0386727272727272,1.0,-0.0073403484411967,-0.0028950461885181,-0.0016038859130222
2024-01-02,-0.0390123038009261,-0.0357272179303145,0.0113708097727998,12,612980100.0,1.794180107595798,-0.0066011792327901,0.2121212121212121,0.28125,0.0956439393939393,0.5558712121212122,0.1354166666666666,0.2954545454545454,0.1893939393939394,0.3125,0.5852272727272727,0.7140151515151515,-0.1287878787878787,0.1015446969696969,0.140931534090909,0.6354806818181818,0.0593088068181818,0.0627374053030302,0.4846453598484849,0.0859259469696969,0.4294137310606061,-0.3434877840909091,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.183525,0.165575,0.4665749999999999,0.0718999999999999,0.11245,0.90655,0.0486,0.0448,0.0037999999999999,1.0,-0.0360179995321804,-0.0055963852321772,0.0602409647783175
2024-01-03,-0.0168288431747101,-0.0176317441370147,0.006511066207076,12,504718900.0,1.7639861319378836,-0.0390123038009261,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.2504666666666666,0.3545333333333333,0.3387333333333333,0.0304,0.0258333333333333,0.572,0.0891666666666666,0.3388333333333333,-0.2496666666666666,1,0.2121212121212121,0.28125,0.0956439393939393,0.5558712121212122,0.1354166666666666,0.2954545454545454,0.1893939393939394,0.3125,0.5852272727272727,0.7140151515151515,-0.1287878787878787,0.1015446969696969,0.140931534090909,0.6354806818181818,0.0593088068181818,0.0627374053030302,0.4846453598484849,0.0859259469696969,0.4294137310606061,-0.3434877840909091,4.0,-0.021482133202984,-0.0081666604856328,0.0636363761155731
2024-01-04,-0.0022889706522758,-0.0061585912347782,0.0111847456566479,12,508513000.0,1.759948419450856,-0.0168288431747101,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.1502666666666666,0.2050666666666667,0.4739,0.1018999999999999,0.0688666666666666,0.3458666666666667,0.6350333333333333,0.0191333333333333,0.6159,1,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.2504666666666666,0.3545333333333333,0.3387333333333333,0.0304,0.0258333333333333,0.572,0.0891666666666666,0.3388333333333333,-0.2496666666666666,1.0,-0.0084095080538585,-0.0032210928571738,0.0064102672957566
2024-01-05,0.0077019057575751,0.0042340194720301,0.0110651095541895,12,603339100.0,1.7735033763156598,-0.0022889706522758,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.5,0.5,0.5,0.1666666666666666,0.6666666666666666,2.1666666666666665,0.5,1.6666666666666667,0.0243166666666666,0.0631166666666666,0.8403333333333333,0.0358,0.0364666666666666,0.4392833333333333,0.3360333333333333,0.2247,0.1113333333333333,1,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.1502666666666666,0.2050666666666667,0.4739,0.1018999999999999,0.0688666666666666,0.3458666666666667,0.6350333333333333,0.0191333333333333,0.6159,1.0,0.0055487878889426,0.0013696387133315,-0.0552016791687092
2024-01-08,0.0347431530274492,0.0297820870132232,0.0183528552997874,12,864259800.0,1.835120475513693,0.0077019057575751,0.4444444444444444,0.611111111111111,0.1111111111111111,0.611111111111111,0.3333333333333333,0.0,0.0,1.2222222222222223,1.5555555555555556,0.7222222222222222,0.8333333333333334,0.0341222222222222,0.1216888888888888,0.7798333333333334,0.0354944444444444,0.0288777777777777,0.3207666666666666,0.5253,0.1539555555555555,0.3713444444444444,3,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.5,0.5,0.5,0.1666666666666666,0.6666666666666666,2.1666666666666665,0.5,1.6666666666666667,0.0243166666666666,0.0631166666666666,0.8403333333333333,0.0358,0.0364666666666666,0.4392833333333333,0.3360333333333333,0.2247,0.1113333333333333,1.0,0.0325741753438124,0.0142760259077947,-0.0202247528126248
2024-01-09,-0.0014306388732453,-0.0051404710296601,0.0119028399440092,12,943344800.0,1.8324950808243343,0.0347431530274492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0247,0.04515,0.7069,0.1364,0.0867999999999999,0.7679,0.2119,0.0201,0.1918,1,0.4444444444444444,0.611111111111111,0.1111111111111111,0.611111111111111,0.3333333333333333,0.0,0.0,1.2222222222222223,1.5555555555555556,0.7222222222222222,0.8333333333333334,0.0341222222222222,0.1216888888888888,0.7798333333333334,0.0354944444444444,0.0288777777777777,0.3207666666666666,0.5253,0.1539555555555555,0.3713444444444444,3.0,0.0003395851402918,-0.0015171277458958,-0.0244648086154997
2024-01-10,-0.0026523798619977,-0.0036221614712319,0.0092923281248067,12,687604100.0,1.827634607774746,-0.0014306388732453,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,-2.0,0.0519,0.6196,0.1736,0.0265,0.1284,0.8713,0.0309,0.0978,-0.0669,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0247,0.04515,0.7069,0.1364,0.0867999999999999,0.7679,0.2119,0.0201,0.1918,1.0,-0.0033590347875742,0.0056554243497164,-0.0054859441412932
2024-01-12,-0.0031250480081904,-0.0028032038080427,0.0064606487911385,12,503093300.0,1.840116036690928,0.0099855335216746,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.3333333333333333,3.0,1.3333333333333333,1.6666666666666667,0.0225333333333333,0.0620999999999999,0.8556666666666667,0.0288333333333333,0.0308666666666666,0.5754666666666667,0.3529,0.0716,0.2813,1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,-2.0,0.0519,0.6196,0.1736,0.0265,0.1284,0.8713,0.0309,0.0978,-0.0669,1.0,-0.0044117721436179,0.0006927792573832,0.0209003406472643
2024-01-16,0.0145376580060781,0.0065670557182963,0.0245552571342485,12,690175700.0,1.8668670143238408,-0.0031250480081904,0.1875,0.5416666666666667,0.2708333333333333,0.2291666666666666,0.3125,0.0625,0.1458333333333333,0.5416666666666667,1.6875,0.5208333333333333,1.1666666666666667,0.0469895833333333,0.1044458333333333,0.68259375,0.0563895833333333,0.10959375,0.5276500000000001,0.1331708333333333,0.3391916666666666,-0.2060208333333333,4,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.3333333333333333,3.0,1.3333333333333333,1.6666666666666667,0.0225333333333333,0.0620999999999999,0.8556666666666667,0.0288333333333333,0.0308666666666666,0.5754666666666667,0.3529,0.0716,0.2813,1.0,0.0141729021778769,-0.0036712142412168,0.0897638079089639
2024-01-17,-0.0049439848363082,-0.006719470997413,0.0104375222806426,12,693082100.0,1.8576372521136195,0.0145376580060781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709,0.1112,0.6283,0.0977,0.0919,0.9245,0.0433,0.0322,0.0111,1,0.1875,0.5416666666666667,0.2708333333333333,0.2291666666666666,0.3125,0.0625,0.1458333333333333,0.5416666666666667,1.6875,0.5208333333333333,1.1666666666666667,0.0469895833333333,0.1044458333333333,0.68259375,0.0563895833333333,0.10959375,0.5276500000000001,0.1331708333333333,0.3391916666666666,-0.2060208333333333,4.0,-0.0091631659909473,-0.0055587387101634,0.0686416039589059
2024-01-18,0.0393015937265765,0.0431745765068733,0.0227120212035261,12,838290700.0,1.9306453566875432,-0.0049439848363082,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0260999999999999,0.0371,0.8376,0.0578,0.0414333333333333,0.8682666666666666,0.1074,0.0243333333333333,0.0830666666666666,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709,0.1112,0.6283,0.0977,0.0919,0.9245,0.0433,0.0322,0.0111,1.0,0.0330113649595456,0.0088928660610478,-0.0446247362484386
2024-01-19,0.0406539112410752,0.041911079784615,0.0167471876643343,12,914643800.0,2.009133641656313,0.0393015937265765,0.3333333333333333,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.0,0.0251,0.0853666666666666,0.7590333333333333,0.0525,0.078,0.3872666666666666,0.3037,0.3090333333333333,-0.0053333333333333,1,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0260999999999999,0.0371,0.8376,0.0578,0.0414333333333333,0.8682666666666666,0.1074,0.0243333333333333,0.0830666666666666,1.0,0.0391116490958731,0.0124661650384709,-0.0587402630561758
2024-01-22,0.0015054814002507,0.0043641106475216,0.0149373046040378,12,732899200.0,2.012158354984445,0.0406539112410752,0.1666666666666666,0.0,0.2777777777777777,0.8333333333333334,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.1666666666666666,0.2222222222222222,1.222222222222222,-1.0,0.0234111111111111,0.0696999999999999,0.5771555555555555,0.0633333333333333,0.2663833333333332,0.8123333333333332,0.0765499999999999,0.1111166666666666,-0.0345666666666666,3,0.3333333333333333,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.0,0.0251,0.0853666666666666,0.7590333333333333,0.0525,0.078,0.3872666666666666,0.3037,0.3090333333333333,-0.0053333333333333,1.0,0.0032766024075101,0.0021143486332035,-0.0082707224642141
2024-01-23,0.0019541640887684,0.0038961609982129,0.0097815167981724,12,486547100.0,2.0160904425826707,0.0015054814002507,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,-0.5,0.01405,0.0336,0.9008,0.02275,0.0288,0.4837499999999999,0.04915,0.46705,-0.4179,1,0.1666666666666666,0.0,0.2777777777777777,0.8333333333333334,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.1666666666666666,0.2222222222222222,1.222222222222222,-1.0,0.0234111111111111,0.0696999999999999,0.5771555555555555,0.0633333333333333,0.2663833333333332,0.8123333333333332,0.0765499999999999,0.1111166666666666,-0.0345666666666666,3.0,0.0066313057564406,0.0029164433530952,-0.0485215625480588
2024-01-24,0.0291651668495658,0.0231350714921676,0.0243008044023556,12,871439700.0,2.074890056724409,0.0019541640887684,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.8333333333333334,1.0833333333333333,0.6666666666666666,0.4166666666666667,0.031,0.0863916666666666,0.7258083333333333,0.05945,0.09735,0.6310583333333334,0.2145333333333333,0.1544166666666666,0.0601166666666666,1,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,-0.5,0.01405,0.0336,0.9008,0.02275,0.0288,0.4837499999999999,0.04915,0.46705,-0.4179,1.0,0.0145586497895455,0.0010932345248688,0.0470119636351449
2024-01-25,0.0025627247798275,0.0046152574376263,0.0161265814217736,12,829632300.0,2.080207428888195,0.0291651668495658,0.3157894736842105,0.4210526315789473,0.0526315789473684,0.2105263157894736,0.2631578947368421,0.0,0.1578947368421052,0.5789473684210527,0.631578947368421,0.4210526315789473,0.2105263157894736,0.0801263157894736,0.1254263157894736,0.5761999999999999,0.1080736842105263,0.1101894736842105,0.6399368421052631,0.1481210526315789,0.2119263157894736,-0.0638052631578947,1,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.8333333333333334,1.0833333333333333,0.6666666666666666,0.4166666666666667,0.031,0.0863916666666666,0.7258083333333333,0.05945,0.09735,0.6310583333333334,0.2145333333333333,0.1544166666666666,0.0601166666666666,1.0,-0.0027758638566084,0.0054388845163764,0.0235920439758521
