date,ew_ret_mean,ew_ret_median,ret_xs_std,n_with_ret,total_volume,ew_cum_index,ew_ret_mean_lag1
2025-02-19,0.00014416985065696686,0.00223144762864875,0.02413168070223812,12,439513300.0,2.540341481272263,0.025132410371735928
2025-02-20,-0.0006045937565754833,-0.00326287158627015,0.011453334990923292,12,398647600.0,2.538805606673116,0.00014416985065696686
2025-02-21,-0.03255476740103821,-0.0346679259584538,0.013516662878029806,12,484615800.0,2.456155380671421,-0.0006045937565754833
2025-02-24,-0.029358443724475183,-0.02852247706537875,0.014131802799448737,12,483359700.0,2.384046481149412,-0.03255476740103821
2025-02-25,-0.025734543243145867,-0.02443789275429995,0.0164158735775863,12,534768600.0,2.322694133886603,-0.029358443724475183
2025-02-26,0.02437834676578086,0.0216779655533837,0.014559976509378713,12,519239000.0,2.3793175769133352,-0.025734543243145867
2025-02-27,-0.060857810475082576,-0.06450481421305759,0.01729592661404053,12,724108800.0,2.234517518757511,0.02437834676578086
2025-02-28,0.017318024884735567,0.01507802559059085,0.014761152465098485,12,697001800.0,2.2732149487527313,-0.060857810475082576
2025-03-03,-0.038016598833644236,-0.035290167706344355,0.023056744164770628,12,744927500.0,2.1867950479833556,0.017318024884735567
2025-03-04,0.008380106974758035,0.0100335858754566,0.02504763014576537,12,753035000.0,2.205120624417327,-0.038016598833644236
2025-03-05,0.020380558577446275,0.02282342795528785,0.017468142041225095,12,560897000.0,2.2500622144735996,0.008380106974758035
2025-03-06,-0.048567742759561515,-0.0333774187588233,0.050452571144011374,12,631571500.0,2.140781771648036,0.020380558577446275
2025-03-07,0.024110139108288606,0.0258163281793595,0.026239649850461177,12,640578300.0,2.1923963179629586,-0.048567742759561515
2025-03-10,-0.05022944926159179,-0.04848309592727015,0.014102359332373955,12,643009400.0,2.0822734583485376,0.024110139108288606
2025-03-11,0.0032952727499780585,0.0016103058633313,0.01731258737256189,12,605468200.0,2.089135117333836,-0.05022944926159179
2025-03-12,0.03525741866378398,0.03815856522901595,0.021291135541119235,12,606636600.0,2.1627926288108887,0.0032952727499780585
2025-03-13,0.0016971223082237156,-0.010214706544835,0.046753550307869214,12,669899900.0,2.1664631524293054,0.03525741866378398
2025-03-14,0.0319483656714341,0.02984460241615735,0.017945255889009616,12,521617700.0,2.2356781094368046,0.0016971223082237156
2025-03-17,0.014464972265656524,0.0105497637103474,0.022778492456911978,12,549437800.0,2.268017131284743,0.0319483656714341
2025-03-18,-0.014059985688995592,-0.01233730742184885,0.012498879332688121,12,545546600.0,2.2361288428764827,0.014464972265656524
2025-03-19,0.007149575371163316,0.009986523441409649,0.026204087688974642,12,539746700.0,2.25211621457826,-0.014059985688995592
2025-03-20,0.0012642551340113666,-0.000837226585185,0.011178650888476487,12,449736700.0,2.254963464064931,0.007149575371163316
2025-03-21,-0.013598031211508125,-0.00707824001853825,0.0235137210482878,12,570983300.0,2.2243004004997653,0.0012642551340113666
2025-03-24,0.024462709242366126,0.0242519855767229,0.01840586907426064,12,464854300.0,2.27871281446487,-0.013598031211508125
2025-03-25,-0.00671309436636515,-0.00501671878611675,0.00955255501774178,12,329291100.0,2.2634156003075216,0.024462709242366126
2025-03-26,-0.03418697429863362,-0.030550029491195348,0.0172547038228575,12,504997000.0,2.186036269352682,-0.00671309436636515
2025-03-27,-0.018608530095407066,-0.020195765610811302,0.013777604307768273,12,431220200.0,2.145357347644781,-0.03418697429863362
2025-03-28,-0.027966270970154566,-0.0296227735140883,0.00955501570951218,12,430495800.0,2.085359702732735,-0.018608530095407066
2025-03-31,-0.0038932686271019503,-0.002325147022171,0.008811657244931057,12,518455000.0,2.077240837225863,-0.027966270970154566
2025-04-01,0.005147439352906008,0.0052116141226546,0.013290185361383213,12,390327000.0,2.087933308456863,-0.0038932686271019503
2025-04-02,0.006864613390009891,0.0060976190994458,0.007064497097995708,12,377362500.0,2.1022661634035438,0.005147439352906008
2025-04-03,-0.08888988010641857,-0.09205596676910685,0.04256452140198426,12,827118500.0,1.915395976186822,0.006864613390009891
2025-04-04,-0.08127658905866669,-0.07964500078394424,0.028654131187070376,12,1036497200.0,1.759719124545662,-0.08888988010641857
2025-04-07,0.026380335050604817,0.033535594986740996,0.028123235008466675,12,1092243800.0,1.8061411046461338,-0.08127658905866669
2025-04-08,-0.031212128401032217,-0.0320944431525984,0.023294373379147925,12,928907900.0,1.7497675965775363,0.026380335050604817
2025-04-09,0.17914814779652152,0.18343987903062836,0.03043687255619849,12,1233185500.0,2.063235220578773,-0.031212128401032217
2025-04-10,-0.07483066031749382,-0.06779514561776581,0.022892423372498447,12,844175300.0,1.9088419666325536,0.17914814779652152
